order_id,order_placed_at,restaurant_id,courier_id,delivery_neighborhood,basket_value_euros,delivery_fee_euros,commission_euros,prep_time_minutes,courier_wait_minutes,travel_time_minutes,is_raining,order_status
GLV_003967,2026-06-07 09:05:00,REST_001,COUR_129,Eixample,27.37,1.58,6.02,31,7,11,0,Delivered
GLV_003968,2026-06-03 08:25:00,REST_008,COUR_141,Sarrià,33.49,1.92,7.37,25,6,21,1,Delivered
GLV_003969,2026-06-07 19:16:00,REST_038,COUR_029,Sants,38.31,1.99,8.43,32,9,10,0,Delivered
GLV_003970,2026-06-03 07:19:00,REST_039,COUR_013,Eixample,14.89,2.58,3.28,19,4,17,0,Delivered
GLV_003971,2026-06-07 07:42:00,REST_010,COUR_049,Eixample,60.79,3.4,13.37,26,4,12,0,Delivered
GLV_003972,2026-06-02 21:37:00,REST_043,COUR_050,Gràcia,61.52,3.66,13.53,17,4,20,0,Delivered
GLV_003973,2026-06-07 18:58:00,REST_009,COUR_048,Gòtic,30.66,3.43,6.75,17,4,16,0,Delivered
GLV_003974,2026-06-02 18:41:00,REST_045,COUR_071,Poblenou,21.69,2.44,4.77,11,4,20,1,Delivered
GLV_003975,2026-06-04 13:27:00,REST_029,COUR_091,Sants,50.7,3.29,11.15,27,1,12,0,Delivered
GLV_003976,2026-06-01 18:42:00,REST_026,COUR_031,Gràcia,57.59,3.42,12.67,18,5,10,0,Delivered
GLV_003977,2026-06-03 20:29:00,REST_038,COUR_069,Eixample,0.0,0.0,0.0,27,0,0,0,Cancelled
GLV_003978,2026-06-05 14:40:00,REST_029,COUR_025,Gòtic,24.36,3.2,5.36,27,13,14,0,Delivered
GLV_003979,2026-06-02 10:24:00,REST_035,COUR_034,Sarrià,35.04,2.8,7.71,17,9,18,1,Delivered
GLV_003980,2026-06-02 08:51:00,REST_047,COUR_044,Gràcia,31.01,2.26,6.82,25,4,12,1,Delivered
GLV_003981,2026-06-07 10:55:00,REST_025,COUR_085,Gòtic,57.82,3.67,12.72,10,4,8,0,Delivered
GLV_003982,2026-06-05 07:29:00,REST_047,COUR_052,Sarrià,26.4,3.16,5.81,22,6,9,0,Delivered
GLV_003983,2026-06-02 13:55:00,REST_050,COUR_054,Eixample,53.44,3.6,11.76,9,6,13,0,Delivered
GLV_003984,2026-06-05 14:10:00,REST_024,COUR_016,Sants,17.86,1.73,3.93,25,6,16,1,Delivered
GLV_003985,2026-06-06 19:28:00,REST_014,COUR_125,Sants,53.1,2.46,11.68,27,15,11,0,Delivered
GLV_003986,2026-06-06 13:31:00,REST_032,COUR_081,Gràcia,40.35,3.84,8.88,34,7,12,0,Delivered
GLV_003987,2026-06-06 10:21:00,REST_040,COUR_064,Gòtic,38.65,1.7,8.5,24,4,19,0,Delivered
GLV_003988,2026-06-06 17:59:00,REST_019,COUR_148,Poblenou,0.0,0.0,0.0,21,0,0,0,Cancelled
GLV_003989,2026-06-07 09:05:00,REST_030,COUR_131,Sants,0.0,0.0,0.0,25,0,0,0,Cancelled
GLV_003990,2026-06-03 10:21:00,REST_029,COUR_042,Gòtic,58.75,1.86,12.93,24,8,19,0,Delivered
GLV_003991,2026-06-01 14:00:00,REST_027,COUR_148,Poblenou,23.15,2.7,5.09,33,6,15,0,Delivered
GLV_003992,2026-06-06 12:42:00,REST_016,COUR_133,Eixample,54.88,3.19,12.07,17,2,10,0,Delivered
GLV_003993,2026-06-04 12:00:00,REST_022,COUR_120,Sants,58.2,3.71,12.8,11,5,11,0,Delivered
GLV_003994,2026-06-04 19:33:00,REST_017,COUR_003,Poblenou,38.81,1.65,8.54,18,8,19,1,Delivered
GLV_003995,2026-06-07 15:16:00,REST_012,COUR_138,Eixample,22.61,1.84,4.97,28,2,18,1,Delivered
GLV_003996,2026-06-03 14:46:00,REST_047,COUR_031,Eixample,19.16,3.01,4.22,29,16,15,1,Delivered
GLV_003997,2026-06-01 18:58:00,REST_022,COUR_007,Sants,38.89,2.88,8.56,16,13,13,0,Delivered
GLV_003998,2026-06-04 18:44:00,REST_039,COUR_139,Sarrià,51.84,2.01,11.4,25,4,21,0,Delivered
GLV_003999,2026-06-05 10:05:00,REST_008,COUR_146,Eixample,62.85,4.16,13.83,17,4,17,0,Delivered
GLV_004000,2026-06-07 10:19:00,REST_028,COUR_146,Poblenou,42.57,3.41,9.37,22,1,10,0,Delivered
GLV_004001,2026-06-02 10:04:00,REST_028,COUR_053,Gòtic,62.94,3.39,13.85,21,3,21,0,Delivered
GLV_004002,2026-06-03 21:44:00,REST_028,COUR_094,Sants,36.02,2.53,7.92,19,-2,9,0,Delivered
GLV_004003,2026-06-01 21:12:00,REST_045,COUR_073,Poblenou,37.1,1.76,8.16,12,1,13,0,Delivered
GLV_004004,2026-06-05 19:44:00,REST_017,COUR_016,Gòtic,15.34,3.23,3.37,22,13,10,0,Delivered
GLV_004005,2026-06-03 19:03:00,REST_048,COUR_134,Sarrià,17.12,4.19,3.77,20,14,13,0,Delivered
GLV_004006,2026-06-04 19:46:00,REST_045,COUR_134,Gòtic,19.33,2.76,4.25,21,1,9,0,Delivered
GLV_004007,2026-06-06 11:28:00,REST_048,COUR_009,Sarrià,64.11,2.03,14.1,13,5,19,0,Delivered
GLV_004008,2026-06-01 17:46:00,REST_002,COUR_118,Gràcia,15.18,1.97,3.34,12,0,18,0,Delivered
GLV_004009,2026-06-07 08:12:00,REST_013,COUR_016,Sarrià,23.82,3.7,5.24,25,2,10,0,Delivered
GLV_004010,2026-06-06 18:50:00,REST_050,COUR_054,Sarrià,64.51,2.73,14.19,9,6,14,0,Delivered
GLV_004011,2026-06-01 17:53:00,REST_049,COUR_030,Poblenou,19.33,2.77,4.25,21,-2,8,0,Delivered
GLV_004012,2026-06-07 17:51:00,REST_048,COUR_038,Eixample,56.59,2.57,12.45,13,4,18,0,Delivered
GLV_004013,2026-06-05 07:28:00,REST_035,COUR_109,Gràcia,55.89,2.93,12.3,15,6,17,0,Delivered
GLV_004014,2026-06-01 16:34:00,REST_035,COUR_043,Sants,43.95,3.86,9.67,21,6,17,0,Delivered
GLV_004015,2026-06-06 13:43:00,REST_022,COUR_055,Gràcia,49.05,2.16,10.79,18,0,9,0,Delivered
GLV_004016,2026-06-02 20:26:00,REST_025,COUR_056,Eixample,34.74,2.65,7.64,16,13,11,0,Delivered
GLV_004017,2026-06-02 18:43:00,REST_023,COUR_043,Sarrià,60.19,2.07,13.24,14,2,24,1,Delivered
GLV_004018,2026-06-03 10:09:00,REST_008,COUR_078,Eixample,39.37,3.99,8.66,27,1,20,0,Delivered
GLV_004019,2026-06-02 17:34:00,REST_033,COUR_053,Gòtic,25.65,3.12,5.64,18,6,14,0,Delivered
GLV_004020,2026-06-06 20:16:00,REST_001,COUR_067,Eixample,30.91,2.07,6.8,27,10,11,0,Delivered
GLV_004021,2026-06-07 15:42:00,REST_027,COUR_013,Sants,28.25,3.1,6.21,29,-1,11,0,Delivered
GLV_004022,2026-06-01 19:54:00,REST_043,COUR_049,Poblenou,44.88,3.31,9.87,33,2,11,0,Delivered
GLV_004023,2026-06-07 19:52:00,REST_031,COUR_019,Sants,13.22,2.46,2.91,31,5,19,0,Delivered
GLV_004024,2026-06-02 14:27:00,REST_013,COUR_127,Poblenou,62.41,3.12,13.73,30,11,18,0,Delivered
GLV_004025,2026-06-02 16:13:00,REST_006,COUR_109,Eixample,33.97,2.99,7.47,17,0,14,0,Delivered
GLV_004026,2026-06-07 18:46:00,REST_042,COUR_028,Sants,34.73,1.81,7.64,11,4,11,1,Delivered
GLV_004027,2026-06-04 06:08:00,REST_015,COUR_011,Poblenou,58.54,2.58,12.88,15,3,21,0,Delivered
GLV_004028,2026-06-05 22:19:00,REST_008,COUR_087,Sarrià,52.78,2.02,11.61,23,2,28,1,Delivered
GLV_004029,2026-06-03 06:07:00,REST_023,COUR_019,Sarrià,27.9,2.48,6.14,14,2,17,0,Delivered
GLV_004030,2026-06-01 18:05:00,REST_015,COUR_128,Gòtic,58.53,4.27,12.88,24,6,10,0,Delivered
GLV_004031,2026-06-03 19:38:00,REST_037,COUR_104,Sarrià,50.64,1.51,11.14,27,6,20,0,Delivered
GLV_004032,2026-06-03 07:34:00,REST_040,COUR_141,Gràcia,45.35,4.34,9.98,24,8,9,0,Delivered
GLV_004033,2026-06-06 18:53:00,REST_012,COUR_105,Gòtic,0.0,0.0,0.0,29,0,0,0,Cancelled
GLV_004034,2026-06-01 18:48:00,REST_022,COUR_117,Gràcia,60.81,2.4,13.38,10,2,9,1,Delivered
GLV_004035,2026-06-01 13:15:00,REST_009,COUR_009,Poblenou,15.93,3.14,3.5,30,4,16,0,Delivered
GLV_004036,2026-06-04 22:09:00,REST_004,COUR_136,Sants,57.26,3.15,12.6,23,8,9,0,Delivered
GLV_004037,2026-06-01 20:08:00,REST_015,COUR_111,Gòtic,53.31,2.45,11.73,28,9,18,0,Delivered
GLV_004038,2026-06-06 12:24:00,REST_035,COUR_149,Eixample,21.92,1.58,4.82,24,3,18,0,Delivered
GLV_004039,2026-06-04 12:27:00,REST_048,COUR_125,Poblenou,50.48,3.53,11.11,12,-1,18,0,Delivered
GLV_004040,2026-06-07 02:39:00,REST_017,COUR_002,Sants,49.92,4.43,10.98,20,1,16,0,Delivered
GLV_004041,2026-06-06 11:31:00,REST_049,COUR_132,Gràcia,54.04,2.46,11.89,17,-1,15,0,Delivered
GLV_004042,2026-06-07 00:57:00,REST_005,COUR_049,Poblenou,0.0,0.0,0.0,21,0,0,1,Cancelled
GLV_004043,2026-06-02 19:37:00,REST_002,COUR_015,Gòtic,60.73,4.47,13.36,22,7,18,0,Delivered
GLV_004044,2026-06-06 13:56:00,REST_039,COUR_126,Poblenou,62.8,3.73,13.82,23,8,12,0,Delivered
GLV_004045,2026-06-07 22:57:00,REST_039,COUR_012,Sarrià,60.88,2.78,13.39,20,6,16,0,Delivered
GLV_004046,2026-06-02 16:18:00,REST_020,COUR_038,Gòtic,26.07,1.92,5.74,8,2,12,1,Delivered
GLV_004047,2026-06-04 11:43:00,REST_017,COUR_039,Sants,15.75,2.9,3.46,19,5,15,0,Delivered
GLV_004048,2026-06-06 08:18:00,REST_019,COUR_009,Poblenou,29.96,2.89,6.59,20,3,15,0,Delivered
GLV_004049,2026-06-06 09:13:00,REST_016,COUR_031,Gràcia,21.28,3.05,4.68,13,6,17,0,Delivered
GLV_004050,2026-06-06 14:34:00,REST_026,COUR_070,Sarrià,54.33,3.25,11.95,25,10,14,1,Delivered
GLV_004051,2026-06-04 13:17:00,REST_036,COUR_122,Gràcia,63.36,3.7,13.94,30,16,17,0,Delivered
GLV_004052,2026-06-01 11:15:00,REST_015,COUR_112,Gòtic,28.98,1.8,6.38,23,7,18,0,Delivered
GLV_004053,2026-06-07 16:26:00,REST_007,COUR_032,Gòtic,28.36,4.26,6.24,32,11,14,0,Delivered
GLV_004054,2026-06-04 21:52:00,REST_004,COUR_055,Eixample,40.43,4.15,8.89,17,7,8,0,Delivered
GLV_004055,2026-06-05 00:20:00,REST_011,COUR_139,Sarrià,26.53,3.3,5.84,5,3,13,0,Delivered
GLV_004056,2026-06-02 10:36:00,REST_025,COUR_145,Gòtic,16.09,1.84,3.54,10,7,20,0,Delivered
GLV_004057,2026-06-07 08:38:00,REST_009,COUR_130,Sants,61.98,2.89,13.64,20,7,13,0,Delivered
GLV_004058,2026-06-03 06:30:00,REST_017,COUR_088,Gòtic,23.13,4.06,5.09,15,12,16,0,Delivered
GLV_004059,2026-06-07 11:20:00,REST_026,COUR_051,Gràcia,49.44,3.47,10.88,21,3,12,0,Delivered
GLV_004060,2026-06-07 17:04:00,REST_042,COUR_065,Poblenou,25.1,4.09,5.52,15,5,15,0,Delivered
GLV_004061,2026-06-06 13:55:00,REST_021,COUR_010,Gràcia,15.86,2.69,3.49,23,9,20,0,Delivered
GLV_004062,2026-06-02 08:07:00,REST_023,COUR_124,Poblenou,35.72,3.54,7.86,15,7,21,0,Delivered
GLV_004063,2026-06-04 13:15:00,REST_036,COUR_133,Eixample,24.27,3.27,5.34,31,5,16,0,Delivered
GLV_004064,2026-06-07 09:53:00,REST_026,COUR_053,Sarrià,57.14,2.2,12.57,21,1,10,0,Delivered
GLV_004065,2026-06-02 20:19:00,REST_049,COUR_104,Poblenou,47.09,4.45,10.36,17,9,13,0,Delivered
GLV_004066,2026-06-07 07:23:00,REST_028,COUR_137,Sants,53.99,4.36,11.88,26,-1,11,0,Delivered
GLV_004067,2026-06-02 09:50:00,REST_013,COUR_042,Eixample,58.08,4.26,12.78,25,6,14,0,Delivered
GLV_004068,2026-06-03 07:16:00,REST_010,COUR_125,Sants,52.04,3.77,11.45,30,3,16,0,Delivered
GLV_004069,2026-06-02 08:05:00,REST_009,COUR_015,Sarrià,60.01,2.89,13.2,27,3,12,0,Delivered
GLV_004070,2026-06-03 16:14:00,REST_013,COUR_017,Gràcia,49.61,2.08,10.91,24,3,21,0,Delivered
GLV_004071,2026-06-06 16:21:00,REST_001,COUR_074,Eixample,55.61,3.39,12.23,25,5,21,0,Delivered
GLV_004072,2026-06-04 09:42:00,REST_018,COUR_108,Gràcia,38.25,3.72,8.42,23,2,11,0,Delivered
GLV_004073,2026-06-07 18:03:00,REST_017,COUR_134,Poblenou,13.09,3.85,2.88,16,7,15,0,Delivered
GLV_004074,2026-06-03 11:27:00,REST_022,COUR_097,Poblenou,43.69,2.08,9.61,15,0,12,0,Delivered
GLV_004075,2026-06-03 08:51:00,REST_023,COUR_149,Gràcia,63.65,4.42,14.0,17,3,13,0,Delivered
GLV_004076,2026-06-05 19:15:00,REST_013,COUR_117,Gràcia,39.13,1.77,8.61,26,12,12,0,Delivered
GLV_004077,2026-06-03 19:18:00,REST_026,COUR_066,Gràcia,32.95,2.02,7.25,27,8,12,0,Delivered
GLV_004078,2026-06-04 14:08:00,REST_041,COUR_131,Sants,12.9,1.76,2.84,18,6,9,0,Delivered
GLV_004079,2026-06-01 19:20:00,REST_032,COUR_040,Poblenou,20.44,3.01,4.5,32,9,9,0,Delivered
GLV_004080,2026-06-01 12:59:00,REST_036,COUR_006,Gràcia,14.32,4.44,3.15,26,3,17,1,Delivered
GLV_004081,2026-06-02 19:05:00,REST_009,COUR_014,Poblenou,51.25,4.23,11.28,35,13,15,0,Delivered
GLV_004082,2026-06-02 12:37:00,REST_004,COUR_049,Sarrià,12.98,3.24,2.86,20,5,8,0,Delivered
GLV_004083,2026-06-07 13:31:00,REST_016,COUR_088,Eixample,13.75,1.69,3.02,22,3,10,0,Delivered
GLV_004084,2026-06-05 13:35:00,REST_019,COUR_026,Gòtic,20.12,4.22,4.43,21,10,16,0,Delivered
GLV_004085,2026-06-04 16:22:00,REST_018,COUR_149,Poblenou,21.4,1.6,4.71,22,3,10,0,Delivered
GLV_004086,2026-06-06 16:16:00,REST_014,COUR_096,Sants,22.01,3.93,4.84,24,10,17,0,Delivered
GLV_004087,2026-06-05 19:11:00,REST_032,COUR_087,Eixample,35.91,4.28,7.9,32,13,13,0,Delivered
GLV_004088,2026-06-01 22:14:00,REST_016,COUR_127,Sarrià,48.18,2.52,10.6,15,6,16,0,Delivered
GLV_004089,2026-06-03 08:12:00,REST_008,COUR_059,Sants,46.44,3.21,10.22,19,5,24,1,Delivered
GLV_004090,2026-06-06 00:11:00,REST_009,COUR_081,Poblenou,46.71,4.41,10.28,21,7,13,0,Delivered
GLV_004091,2026-06-06 06:28:00,REST_008,COUR_041,Gòtic,14.83,2.08,3.26,24,10,8,0,Delivered
GLV_004092,2026-06-06 19:08:00,REST_005,COUR_129,Gòtic,37.48,2.4,8.25,23,7,17,0,Delivered
GLV_004093,2026-06-03 21:56:00,REST_035,COUR_082,Gràcia,30.99,1.96,6.82,22,1,18,0,Delivered
GLV_004094,2026-06-02 06:14:00,REST_048,COUR_018,Gràcia,26.84,4.4,5.9,6,3,10,0,Delivered
GLV_004095,2026-06-07 14:45:00,REST_005,COUR_150,Gòtic,0.0,0.0,0.0,28,0,0,0,Cancelled
GLV_004096,2026-06-03 18:29:00,REST_027,COUR_141,Sants,34.01,1.61,7.48,23,4,8,0,Delivered
GLV_004097,2026-06-01 19:47:00,REST_036,COUR_117,Sants,54.61,3.88,12.01,30,12,11,0,Delivered
GLV_004098,2026-06-06 15:42:00,REST_039,COUR_098,Poblenou,59.19,3.2,13.02,18,-2,20,1,Delivered
GLV_004099,2026-06-02 11:36:00,REST_008,COUR_061,Gòtic,62.77,3.78,13.81,27,5,12,0,Delivered
GLV_004100,2026-06-04 20:40:00,REST_042,COUR_024,Sarrià,13.88,3.49,3.05,17,5,10,0,Delivered
GLV_004101,2026-06-03 17:49:00,REST_011,COUR_119,Gràcia,51.47,3.39,11.32,8,4,14,0,Delivered
GLV_004102,2026-06-07 16:35:00,REST_031,COUR_098,Eixample,63.9,3.26,14.06,20,7,11,0,Delivered
GLV_004103,2026-06-03 07:56:00,REST_047,COUR_074,Eixample,0.0,0.0,0.0,21,0,0,0,Cancelled
GLV_004104,2026-06-04 18:59:00,REST_019,COUR_082,Eixample,18.93,4.49,4.16,20,5,24,1,Delivered
GLV_004105,2026-06-07 16:24:00,REST_006,COUR_008,Eixample,39.07,2.45,8.6,12,4,13,0,Delivered
GLV_004106,2026-06-02 15:04:00,REST_050,COUR_042,Gràcia,18.09,1.86,3.98,10,7,27,1,Delivered
GLV_004107,2026-06-03 08:57:00,REST_021,COUR_044,Sants,40.93,2.14,9.0,15,5,12,0,Delivered
GLV_004108,2026-06-06 08:09:00,REST_025,COUR_079,Eixample,56.83,4.12,12.5,6,3,12,0,Delivered
GLV_004109,2026-06-02 17:16:00,REST_044,COUR_119,Sants,63.9,1.78,14.06,21,4,9,0,Delivered
GLV_004110,2026-06-04 18:53:00,REST_023,COUR_138,Sarrià,17.5,2.64,3.85,17,1,20,0,Delivered
GLV_004111,2026-06-02 08:08:00,REST_018,COUR_014,Eixample,54.88,3.05,12.07,18,3,15,0,Delivered
GLV_004112,2026-06-07 17:05:00,REST_041,COUR_035,Poblenou,19.8,2.35,4.36,14,8,11,1,Delivered
GLV_004113,2026-06-07 14:32:00,REST_019,COUR_142,Sants,53.98,4.43,11.88,30,8,8,0,Delivered
GLV_004114,2026-06-04 09:42:00,REST_045,COUR_091,Gràcia,35.25,2.03,7.75,15,1,11,1,Delivered
GLV_004115,2026-06-07 18:44:00,REST_025,COUR_117,Eixample,29.08,2.93,6.4,13,4,11,0,Delivered
GLV_004116,2026-06-06 19:54:00,REST_005,COUR_067,Eixample,64.99,3.02,14.3,27,14,21,0,Delivered
GLV_004117,2026-06-01 19:27:00,REST_036,COUR_148,Gòtic,33.93,4.09,7.46,36,3,10,0,Delivered
GLV_004118,2026-06-05 09:17:00,REST_050,COUR_101,Gràcia,36.19,1.95,7.96,13,4,13,0,Delivered
GLV_004119,2026-06-02 19:43:00,REST_050,COUR_056,Gràcia,59.43,3.7,13.07,15,11,15,0,Delivered
GLV_004120,2026-06-01 16:58:00,REST_012,COUR_007,Gòtic,46.87,4.23,10.31,24,4,21,0,Delivered
GLV_004121,2026-06-04 17:50:00,REST_024,COUR_144,Poblenou,28.05,4.42,6.17,21,6,8,0,Delivered
GLV_004122,2026-06-05 15:35:00,REST_010,COUR_065,Gràcia,57.5,1.91,12.65,25,-2,12,0,Delivered
GLV_004123,2026-06-02 16:50:00,REST_036,COUR_056,Gòtic,46.1,2.07,10.14,29,0,11,0,Delivered
GLV_004124,2026-06-01 00:56:00,REST_019,COUR_087,Sants,45.27,3.55,9.96,19,-2,16,1,Delivered
GLV_004125,2026-06-03 21:52:00,REST_017,COUR_035,Eixample,18.49,2.52,4.07,19,3,16,0,Delivered
GLV_004126,2026-06-05 16:21:00,REST_024,COUR_112,Gòtic,31.15,3.64,6.85,15,2,15,1,Delivered
GLV_004127,2026-06-04 13:59:00,REST_010,COUR_086,Gràcia,64.22,4.34,14.13,32,13,9,0,Delivered
GLV_004128,2026-06-01 15:11:00,REST_015,COUR_063,Poblenou,30.15,4.43,6.63,26,10,19,0,Delivered
GLV_004129,2026-06-04 07:50:00,REST_022,COUR_058,Gràcia,31.11,2.3,6.84,15,6,17,1,Delivered
GLV_004130,2026-06-04 21:43:00,REST_006,COUR_089,Sants,26.25,3.2,5.78,10,2,8,0,Delivered
GLV_004131,2026-06-01 20:40:00,REST_039,COUR_051,Sarrià,12.78,2.61,2.81,16,8,14,0,Delivered
GLV_004132,2026-06-06 15:04:00,REST_020,COUR_117,Poblenou,56.01,1.6,12.32,10,2,8,1,Delivered
GLV_004133,2026-06-06 14:39:00,REST_027,COUR_070,Sants,24.41,2.3,5.37,28,0,27,1,Delivered
GLV_004134,2026-06-07 09:50:00,REST_025,COUR_070,Gràcia,58.29,3.74,12.82,10,2,18,0,Delivered
GLV_004135,2026-06-03 15:58:00,REST_039,COUR_084,Eixample,16.5,2.42,3.63,19,3,16,0,Delivered
GLV_004136,2026-06-06 12:57:00,REST_043,COUR_087,Gòtic,51.71,3.3,11.38,21,3,9,0,Delivered
GLV_004137,2026-06-03 11:09:00,REST_021,COUR_026,Gràcia,29.09,2.94,6.4,18,2,9,0,Delivered
GLV_004138,2026-06-07 19:12:00,REST_003,COUR_025,Eixample,41.75,4.49,9.19,21,9,20,0,Delivered
GLV_004139,2026-06-06 16:08:00,REST_028,COUR_083,Sarrià,43.83,3.65,9.64,20,5,9,0,Delivered
GLV_004140,2026-06-02 07:41:00,REST_019,COUR_126,Gràcia,32.03,2.75,7.05,20,4,10,0,Delivered
GLV_004141,2026-06-02 21:57:00,REST_001,COUR_014,Gràcia,32.56,2.11,7.16,26,9,18,0,Delivered
GLV_004142,2026-06-07 08:09:00,REST_020,COUR_051,Gòtic,58.22,3.57,12.81,19,4,10,0,Delivered
GLV_004143,2026-06-01 11:30:00,REST_047,COUR_148,Sants,17.14,2.66,3.77,27,-2,11,0,Delivered
GLV_004144,2026-06-05 09:06:00,REST_046,COUR_076,Poblenou,61.63,2.65,13.56,17,8,14,0,Delivered
GLV_004145,2026-06-05 16:30:00,REST_033,COUR_104,Eixample,33.61,4.41,7.39,24,6,16,0,Delivered
GLV_004146,2026-06-07 19:00:00,REST_049,COUR_010,Eixample,58.85,3.28,12.95,20,11,12,0,Delivered
GLV_004147,2026-06-02 11:50:00,REST_044,COUR_100,Gràcia,61.98,2.5,13.64,19,1,8,0,Delivered
GLV_004148,2026-06-04 13:33:00,REST_050,COUR_018,Sants,56.38,3.51,12.4,13,5,11,0,Delivered
GLV_004149,2026-06-05 09:41:00,REST_017,COUR_119,Sants,25.45,3.93,5.6,21,4,28,1,Delivered
GLV_004150,2026-06-07 06:31:00,REST_012,COUR_088,Sants,59.88,3.93,13.17,22,3,18,0,Delivered
GLV_004151,2026-06-04 17:50:00,REST_007,COUR_021,Gràcia,30.41,2.93,6.69,25,5,17,1,Delivered
GLV_004152,2026-06-04 11:51:00,REST_003,COUR_019,Gràcia,55.54,2.01,12.22,21,2,13,0,Delivered
GLV_004153,2026-06-04 22:51:00,REST_035,COUR_061,Sarrià,49.98,3.54,11.0,18,6,12,0,Delivered
GLV_004154,2026-06-03 16:36:00,REST_034,COUR_110,Poblenou,18.96,2.28,4.17,25,5,16,0,Delivered
GLV_004155,2026-06-07 19:50:00,REST_047,COUR_150,Sants,20.62,3.01,4.54,27,2,8,0,Delivered
GLV_004156,2026-06-01 08:45:00,REST_046,COUR_094,Gràcia,62.31,1.98,13.71,21,-2,16,0,Delivered
GLV_004157,2026-06-04 17:37:00,REST_034,COUR_143,Eixample,48.04,2.29,10.57,26,2,19,0,Delivered
GLV_004158,2026-06-03 20:51:00,REST_026,COUR_099,Poblenou,14.55,4.27,3.2,28,0,20,0,Delivered
GLV_004159,2026-06-04 15:35:00,REST_025,COUR_084,Sants,23.36,2.54,5.14,9,2,11,0,Delivered
GLV_004160,2026-06-01 13:43:00,REST_005,COUR_058,Gràcia,39.16,2.51,8.62,30,9,15,0,Delivered
GLV_004161,2026-06-05 07:55:00,REST_038,COUR_124,Sants,0.0,0.0,0.0,25,0,0,0,Cancelled
GLV_004162,2026-06-02 13:12:00,REST_013,COUR_106,Sarrià,30.92,4.13,6.8,26,10,11,0,Delivered
GLV_004163,2026-06-06 20:41:00,REST_022,COUR_091,Sarrià,35.17,2.43,7.74,19,8,16,0,Delivered
GLV_004164,2026-06-03 02:17:00,REST_022,COUR_107,Sarrià,31.59,3.75,6.95,17,8,11,0,Delivered
GLV_004165,2026-06-02 13:50:00,REST_034,COUR_127,Sarrià,29.29,4.25,6.44,29,9,8,0,Delivered
GLV_004166,2026-06-07 20:09:00,REST_034,COUR_050,Sarrià,54.39,2.63,11.97,35,14,18,0,Delivered
GLV_004167,2026-06-04 12:07:00,REST_040,COUR_088,Sarrià,42.77,2.61,9.41,24,7,16,0,Delivered
GLV_004168,2026-06-07 21:38:00,REST_050,COUR_123,Gràcia,36.51,3.15,8.03,14,3,20,0,Delivered
GLV_004169,2026-06-06 19:40:00,REST_030,COUR_027,Sants,27.82,2.27,6.12,31,8,15,0,Delivered
GLV_004170,2026-06-07 20:34:00,REST_046,COUR_086,Sants,56.69,3.76,12.47,25,11,14,0,Delivered
GLV_004171,2026-06-01 18:04:00,REST_028,COUR_147,Gòtic,44.22,4.15,9.73,31,2,18,0,Delivered
GLV_004172,2026-06-05 17:43:00,REST_002,COUR_137,Eixample,46.91,1.68,10.32,16,6,20,0,Delivered
GLV_004173,2026-06-02 08:26:00,REST_013,COUR_088,Poblenou,12.57,4.11,2.77,21,5,10,0,Delivered
GLV_004174,2026-06-03 20:44:00,REST_007,COUR_052,Sarrià,42.6,1.92,9.37,34,9,18,0,Delivered
GLV_004175,2026-06-01 18:33:00,REST_016,COUR_015,Gòtic,56.3,3.81,12.39,11,2,21,1,Delivered
GLV_004176,2026-06-06 11:17:00,REST_047,COUR_002,Poblenou,30.52,1.98,6.71,25,5,10,0,Delivered
GLV_004177,2026-06-01 16:53:00,REST_020,COUR_124,Sants,41.4,2.14,9.11,8,3,24,1,Delivered
GLV_004178,2026-06-05 12:04:00,REST_008,COUR_042,Gràcia,27.62,3.61,6.08,20,8,14,0,Delivered
GLV_004179,2026-06-01 19:19:00,REST_047,COUR_137,Gràcia,62.08,4.1,13.66,33,12,21,0,Delivered
GLV_004180,2026-06-01 14:33:00,REST_010,COUR_030,Gòtic,21.41,1.94,4.71,29,10,19,0,Delivered
GLV_004181,2026-06-07 08:49:00,REST_026,COUR_148,Sarrià,33.95,1.64,7.47,20,6,15,0,Delivered
GLV_004182,2026-06-01 10:03:00,REST_029,COUR_002,Poblenou,50.24,2.72,11.05,27,10,28,1,Delivered
GLV_004183,2026-06-07 08:37:00,REST_015,COUR_008,Poblenou,25.12,2.03,5.53,26,0,8,0,Delivered
GLV_004184,2026-06-03 14:31:00,REST_050,COUR_140,Eixample,52.83,1.71,11.62,13,4,13,0,Delivered
GLV_004185,2026-06-04 19:46:00,REST_034,COUR_136,Gràcia,48.85,2.74,10.75,29,11,18,0,Delivered
GLV_004186,2026-06-05 13:34:00,REST_011,COUR_035,Gràcia,57.16,3.04,12.58,14,1,10,0,Delivered
GLV_004187,2026-06-02 06:03:00,REST_001,COUR_016,Poblenou,54.83,2.88,12.06,26,1,14,0,Delivered
GLV_004188,2026-06-07 19:21:00,REST_034,COUR_044,Gràcia,22.69,3.98,4.99,33,7,18,1,Delivered
GLV_004189,2026-06-01 19:52:00,REST_049,COUR_124,Sarrià,15.38,2.0,3.38,15,-1,24,1,Delivered
GLV_004190,2026-06-01 09:07:00,REST_001,COUR_134,Eixample,53.68,2.26,11.81,27,10,15,0,Delivered
GLV_004191,2026-06-06 13:49:00,REST_035,COUR_077,Sants,16.06,3.95,3.53,23,2,13,0,Delivered
