order_id,order_placed_at,restaurant_id,courier_id,delivery_neighborhood,basket_value_euros,delivery_fee_euros,commission_euros,prep_time_minutes,courier_wait_minutes,travel_time_minutes,is_raining,order_status
GLV_004141,2026-06-07 12:27:00,REST_001,COUR_025,Gòtic,42.14,2.48,9.27,23,5,15,0,Delivered
GLV_004142,2026-06-07 09:54:00,REST_041,COUR_114,Gràcia,45.52,2.42,10.01,12,7,10,0,Delivered
GLV_004143,2026-06-01 08:23:00,REST_017,COUR_120,Eixample,32.46,1.84,7.14,17,2,9,0,Delivered
GLV_004144,2026-06-05 02:58:00,REST_048,COUR_090,Sants,60.04,3.11,13.21,10,5,17,0,Delivered
GLV_004145,2026-06-01 13:17:00,REST_049,COUR_030,Sants,20.86,2.16,4.59,21,13,18,1,Delivered
GLV_004146,2026-06-04 20:55:00,REST_041,COUR_051,Gràcia,51.99,4.39,11.44,12,23,13,0,Delivered
GLV_004147,2026-06-01 00:33:00,REST_026,COUR_047,Gràcia,25.93,4.36,5.7,19,3,17,0,Delivered
GLV_004148,2026-06-05 16:39:00,REST_044,COUR_068,Poblenou,20.65,1.66,4.54,24,7,13,0,Delivered
GLV_004149,2026-06-02 10:24:00,REST_011,COUR_032,Eixample,49.52,4.25,10.89,10,3,14,0,Delivered
GLV_004150,2026-06-03 11:02:00,REST_017,COUR_111,Sants,55.42,2.75,12.19,18,4,16,0,Delivered
GLV_004151,2026-06-03 12:58:00,REST_050,COUR_102,Eixample,21.01,1.67,4.62,11,19,15,1,Delivered
GLV_004152,2026-06-06 18:27:00,REST_035,COUR_150,Sants,17.83,4.02,3.92,18,0,17,0,Delivered
GLV_004153,2026-06-03 07:40:00,REST_042,COUR_052,Gòtic,54.32,3.52,11.95,11,5,10,0,Delivered
GLV_004154,2026-06-07 10:06:00,REST_014,COUR_101,Sarrià,17.68,1.78,3.89,28,2,13,0,Delivered
GLV_004155,2026-06-07 23:40:00,REST_044,COUR_029,Gòtic,32.99,2.19,7.26,23,1,10,0,Delivered
GLV_004156,2026-06-07 13:16:00,REST_032,COUR_046,Poblenou,24.99,4.18,5.5,33,10,13,0,Delivered
GLV_004157,2026-06-06 11:41:00,REST_014,COUR_128,Sants,37.3,1.86,8.21,25,2,11,0,Delivered
GLV_004158,2026-06-06 19:38:00,REST_041,COUR_055,Eixample,55.33,3.03,12.17,14,11,18,0,Delivered
GLV_004159,2026-06-05 13:43:00,REST_046,COUR_139,Gràcia,43.23,4.14,9.51,25,17,22,0,Delivered
GLV_004160,2026-06-03 14:54:00,REST_030,COUR_017,Eixample,26.78,2.58,5.89,28,14,12,0,Delivered
GLV_004161,2026-06-07 12:36:00,REST_016,COUR_065,Poblenou,47.4,2.52,10.43,12,5,11,0,Delivered
GLV_004162,2026-06-01 15:58:00,REST_013,COUR_005,Gràcia,39.84,1.98,8.76,24,3,8,0,Delivered
GLV_004163,2026-06-07 17:43:00,REST_016,COUR_061,Gòtic,35.96,3.3,7.91,12,5,15,0,Delivered
GLV_004164,2026-06-05 13:39:00,REST_030,COUR_040,Eixample,62.32,2.67,13.71,28,11,17,1,Delivered
GLV_004165,2026-06-02 23:55:00,REST_017,COUR_070,Gòtic,19.33,2.85,4.25,18,7,17,0,Delivered
GLV_004166,2026-06-01 19:15:00,REST_018,COUR_139,Eixample,58.37,2.88,12.84,23,11,17,0,Delivered
GLV_004167,2026-06-01 09:51:00,REST_034,COUR_115,Sants,44.79,2.21,9.85,21,7,8,0,Delivered
GLV_004168,2026-06-05 14:43:00,REST_011,COUR_137,Poblenou,0.0,0.0,0.0,15,0,0,0,Cancelled
GLV_004169,2026-06-05 18:44:00,REST_015,COUR_047,Gràcia,48.16,3.24,10.6,25,6,17,0,Delivered
GLV_004170,2026-06-05 06:41:00,REST_024,COUR_038,Gràcia,43.23,2.1,9.51,16,4,12,0,Delivered
GLV_004171,2026-06-05 01:03:00,REST_030,COUR_123,Gràcia,16.15,3.09,3.55,18,0,11,0,Delivered
GLV_004172,2026-06-05 18:56:00,REST_016,COUR_036,Sarrià,25.11,3.45,5.52,14,14,17,1,Delivered
GLV_004173,2026-06-07 12:01:00,REST_026,COUR_079,Sants,36.71,2.55,8.08,19,7,12,0,Delivered
GLV_004174,2026-06-07 07:51:00,REST_002,COUR_018,Sants,53.36,3.41,11.74,14,10,9,0,Delivered
GLV_004175,2026-06-01 20:32:00,REST_043,COUR_017,Gòtic,21.72,2.9,4.78,24,19,14,0,Delivered
GLV_004176,2026-06-03 07:52:00,REST_020,COUR_009,Sarrià,46.59,4.16,10.25,8,6,8,0,Delivered
GLV_004177,2026-06-03 10:44:00,REST_022,COUR_083,Gòtic,53.39,3.54,11.75,17,4,17,0,Delivered
GLV_004178,2026-06-03 19:30:00,REST_039,COUR_064,Sants,35.66,2.27,7.85,28,17,19,0,Delivered
GLV_004179,2026-06-02 16:36:00,REST_010,COUR_115,Gràcia,23.6,4.09,5.19,22,4,15,0,Delivered
GLV_004180,2026-06-01 12:25:00,REST_043,COUR_078,Gràcia,52.57,4.06,11.57,20,6,17,0,Delivered
GLV_004181,2026-06-07 17:36:00,REST_015,COUR_125,Gràcia,31.24,1.62,6.87,17,7,11,0,Delivered
GLV_004182,2026-06-07 18:02:00,REST_011,COUR_023,Sants,60.83,3.56,13.38,10,5,12,0,Delivered
GLV_004183,2026-06-07 03:13:00,REST_049,COUR_120,Gòtic,44.1,1.82,9.7,12,5,10,0,Delivered
GLV_004184,2026-06-05 19:18:00,REST_022,COUR_104,Gràcia,32.0,3.41,7.04,22,10,12,0,Delivered
GLV_004185,2026-06-01 13:28:00,REST_003,COUR_106,Sarrià,29.83,3.98,6.56,23,13,13,0,Delivered
GLV_004186,2026-06-03 05:49:00,REST_027,COUR_056,Gòtic,45.13,2.47,9.93,22,2,14,0,Delivered
GLV_004187,2026-06-07 12:02:00,REST_049,COUR_124,Eixample,62.45,2.9,13.74,15,6,17,0,Delivered
GLV_004188,2026-06-02 00:05:00,REST_046,COUR_097,Gòtic,54.26,2.19,11.94,17,9,10,0,Delivered
GLV_004189,2026-06-05 18:17:00,REST_020,COUR_146,Sants,46.22,3.16,10.17,13,0,16,0,Delivered
GLV_004190,2026-06-06 19:53:00,REST_038,COUR_084,Poblenou,42.19,1.58,9.28,34,10,26,0,Delivered
GLV_004191,2026-06-05 11:38:00,REST_012,COUR_007,Sants,61.38,1.73,13.5,26,1,9,0,Delivered
GLV_004192,2026-06-07 13:23:00,REST_006,COUR_137,Sants,15.59,4.46,3.43,22,12,11,0,Delivered
GLV_004193,2026-06-02 17:52:00,REST_012,COUR_045,Eixample,27.04,3.24,5.95,27,5,10,0,Delivered
GLV_004194,2026-06-04 13:42:00,REST_030,COUR_028,Poblenou,16.48,3.39,3.63,28,18,16,0,Delivered
GLV_004195,2026-06-04 08:08:00,REST_046,COUR_035,Eixample,35.99,2.16,7.92,20,7,16,0,Delivered
GLV_004196,2026-06-04 09:33:00,REST_004,COUR_053,Sants,36.89,3.8,8.12,17,8,9,0,Delivered
GLV_004197,2026-06-01 19:26:00,REST_032,COUR_076,Gràcia,21.75,4.46,4.79,35,12,24,0,Delivered
GLV_004198,2026-06-06 13:47:00,REST_034,COUR_006,Gòtic,45.36,3.27,9.98,25,8,17,0,Delivered
GLV_004199,2026-06-03 07:52:00,REST_036,COUR_003,Poblenou,41.71,3.1,9.18,23,6,8,1,Delivered
GLV_004200,2026-06-02 14:45:00,REST_034,COUR_139,Sarrià,14.3,2.54,3.15,30,10,20,0,Delivered
GLV_004201,2026-06-03 16:23:00,REST_009,COUR_018,Gràcia,34.61,3.03,7.61,22,3,14,0,Delivered
GLV_004202,2026-06-01 22:43:00,REST_017,COUR_069,Gràcia,0.0,0.0,0.0,18,0,0,1,Cancelled
GLV_004203,2026-06-05 22:40:00,REST_015,COUR_123,Eixample,49.89,3.13,10.98,19,0,10,0,Delivered
GLV_004204,2026-06-01 09:40:00,REST_023,COUR_070,Sarrià,47.06,2.67,10.35,17,6,17,0,Delivered
GLV_004205,2026-06-02 17:38:00,REST_001,COUR_130,Poblenou,45.03,2.04,9.91,27,3,11,0,Delivered
GLV_004206,2026-06-07 14:46:00,REST_016,COUR_049,Gràcia,43.3,4.31,9.53,13,9,16,0,Delivered
GLV_004207,2026-06-05 09:48:00,REST_027,COUR_007,Eixample,21.8,3.46,4.8,25,3,17,0,Delivered
GLV_004208,2026-06-05 20:08:00,REST_022,COUR_064,Poblenou,30.18,2.98,6.64,19,17,19,0,Delivered
GLV_004209,2026-06-03 14:16:00,REST_013,COUR_043,Gràcia,57.04,3.73,12.55,28,16,19,0,Delivered
GLV_004210,2026-06-01 20:22:00,REST_015,COUR_019,Sants,24.62,4.03,5.42,28,12,17,1,Delivered
GLV_004211,2026-06-06 16:43:00,REST_017,COUR_064,Eixample,51.74,3.34,11.38,16,2,13,0,Delivered
GLV_004212,2026-06-01 14:55:00,REST_039,COUR_049,Eixample,17.12,3.75,3.77,22,14,18,0,Delivered
GLV_004213,2026-06-03 20:27:00,REST_019,COUR_092,Gòtic,12.82,2.89,2.82,25,15,19,0,Delivered
GLV_004214,2026-06-03 09:49:00,REST_005,COUR_136,Gòtic,21.68,3.53,4.77,22,3,14,1,Delivered
GLV_004215,2026-06-07 16:16:00,REST_029,COUR_109,Sants,58.26,2.44,12.82,23,5,8,0,Delivered
GLV_004216,2026-06-05 17:49:00,REST_025,COUR_139,Gòtic,17.11,1.56,3.76,9,0,8,0,Delivered
GLV_004217,2026-06-01 12:24:00,REST_048,COUR_002,Sants,14.84,2.3,3.26,14,6,12,0,Delivered
GLV_004218,2026-06-06 16:21:00,REST_003,COUR_125,Gràcia,40.21,1.72,8.85,18,7,14,0,Delivered
GLV_004219,2026-06-02 19:24:00,REST_006,COUR_101,Sants,49.73,4.23,10.94,23,16,10,1,Delivered
GLV_004220,2026-06-07 08:53:00,REST_019,COUR_088,Eixample,28.24,4.06,6.21,20,7,13,0,Delivered
GLV_004221,2026-06-03 21:09:00,REST_024,COUR_131,Gràcia,18.06,4.33,3.97,17,3,9,0,Delivered
GLV_004222,2026-06-01 11:21:00,REST_010,COUR_051,Gràcia,44.99,3.38,9.9,21,8,12,0,Delivered
GLV_004223,2026-06-06 20:46:00,REST_015,COUR_104,Gràcia,31.1,2.15,6.84,28,6,13,0,Delivered
GLV_004224,2026-06-07 10:31:00,REST_006,COUR_049,Sants,36.79,1.62,8.09,14,3,8,0,Delivered
GLV_004225,2026-06-06 11:03:00,REST_048,COUR_019,Sarrià,47.39,2.63,10.43,16,3,14,0,Delivered
GLV_004226,2026-06-05 18:24:00,REST_032,COUR_146,Sarrià,16.18,1.55,3.56,26,6,9,0,Delivered
GLV_004227,2026-06-04 16:47:00,REST_043,COUR_033,Gòtic,61.42,1.89,13.51,16,7,9,0,Delivered
GLV_004228,2026-06-02 08:54:00,REST_016,COUR_111,Gòtic,39.64,4.1,8.72,12,2,8,0,Delivered
GLV_004229,2026-06-06 06:35:00,REST_040,COUR_024,Sants,20.21,2.41,4.45,22,7,9,0,Delivered
GLV_004230,2026-06-02 10:45:00,REST_048,COUR_050,Sants,13.14,3.65,2.89,15,3,12,0,Delivered
GLV_004231,2026-06-07 00:47:00,REST_009,COUR_001,Poblenou,15.98,4.08,3.52,20,3,15,0,Delivered
GLV_004232,2026-06-06 13:51:00,REST_043,COUR_092,Sants,0.0,0.0,0.0,26,0,0,0,Cancelled
GLV_004233,2026-06-03 13:10:00,REST_024,COUR_051,Eixample,45.21,2.24,9.95,25,18,21,1,Delivered
GLV_004234,2026-06-04 12:19:00,REST_027,COUR_141,Sants,53.64,4.28,11.8,22,2,11,0,Delivered
GLV_004235,2026-06-04 19:10:00,REST_028,COUR_095,Sarrià,49.3,3.88,10.85,26,12,19,0,Delivered
GLV_004236,2026-06-04 15:55:00,REST_002,COUR_069,Poblenou,63.05,1.86,13.87,14,5,15,0,Delivered
GLV_004237,2026-06-02 09:49:00,REST_016,COUR_021,Eixample,48.43,4.48,10.65,17,6,16,0,Delivered
GLV_004238,2026-06-02 15:05:00,REST_004,COUR_096,Sarrià,63.21,3.1,13.91,16,2,14,0,Delivered
GLV_004239,2026-06-04 14:33:00,REST_013,COUR_050,Gràcia,58.53,2.95,12.88,29,15,13,0,Delivered
GLV_004240,2026-06-05 18:57:00,REST_045,COUR_006,Gòtic,30.05,3.19,6.61,16,6,15,0,Delivered
GLV_004241,2026-06-02 09:07:00,REST_034,COUR_122,Poblenou,19.58,4.0,4.31,21,18,9,1,Delivered
GLV_004242,2026-06-02 18:14:00,REST_031,COUR_129,Sarrià,63.63,2.01,14.0,26,13,9,1,Delivered
GLV_004243,2026-06-07 08:13:00,REST_021,COUR_084,Poblenou,0.0,0.0,0.0,20,0,0,1,Cancelled
GLV_004244,2026-06-06 18:27:00,REST_006,COUR_047,Sarrià,27.27,3.41,6.0,17,3,14,0,Delivered
GLV_004245,2026-06-02 20:59:00,REST_011,COUR_068,Sarrià,42.67,2.3,9.39,13,15,27,0,Delivered
GLV_004246,2026-06-03 08:28:00,REST_041,COUR_104,Gràcia,51.1,3.29,11.24,9,2,9,0,Delivered
GLV_004247,2026-06-04 15:25:00,REST_032,COUR_057,Sarrià,27.39,3.82,6.03,25,9,11,1,Delivered
GLV_004248,2026-06-05 08:08:00,REST_025,COUR_102,Eixample,63.58,3.3,13.99,11,2,14,0,Delivered
GLV_004249,2026-06-06 17:20:00,REST_018,COUR_136,Sants,42.18,1.79,9.28,16,5,14,0,Delivered
GLV_004250,2026-06-03 19:19:00,REST_004,COUR_079,Gràcia,35.26,3.48,7.76,23,18,13,0,Delivered
GLV_004251,2026-06-04 21:23:00,REST_046,COUR_047,Poblenou,64.04,2.98,14.09,20,21,12,1,Delivered
GLV_004252,2026-06-04 18:27:00,REST_009,COUR_020,Sants,53.83,2.95,11.84,22,6,14,0,Delivered
GLV_004253,2026-06-04 00:29:00,REST_035,COUR_077,Eixample,28.32,4.43,6.23,18,6,11,0,Delivered
GLV_004254,2026-06-05 17:47:00,REST_009,COUR_091,Gòtic,16.39,4.15,3.61,23,8,16,0,Delivered
GLV_004255,2026-06-05 12:48:00,REST_027,COUR_141,Sants,51.9,4.46,11.42,24,4,14,0,Delivered
GLV_004256,2026-06-04 13:44:00,REST_044,COUR_017,Sants,52.92,3.2,11.64,29,15,14,0,Delivered
GLV_004257,2026-06-04 18:05:00,REST_006,COUR_046,Poblenou,51.2,3.77,11.26,11,6,16,0,Delivered
GLV_004258,2026-06-03 18:01:00,REST_007,COUR_083,Poblenou,35.18,4.14,7.74,20,4,11,0,Delivered
GLV_004259,2026-06-03 12:03:00,REST_041,COUR_014,Poblenou,20.16,3.66,4.44,14,5,10,0,Delivered
GLV_004260,2026-06-04 19:16:00,REST_011,COUR_064,Sarrià,56.05,3.88,12.33,13,14,26,0,Delivered
GLV_004261,2026-06-02 18:53:00,REST_014,COUR_009,Poblenou,12.77,1.92,2.81,25,5,12,1,Delivered
GLV_004262,2026-06-06 20:39:00,REST_017,COUR_083,Sarrià,16.27,3.96,3.58,22,17,11,1,Delivered
GLV_004263,2026-06-07 15:32:00,REST_042,COUR_026,Sarrià,53.27,2.33,11.72,8,2,9,0,Delivered
GLV_004264,2026-06-02 17:45:00,REST_013,COUR_144,Gràcia,56.07,3.57,12.34,22,3,12,0,Delivered
GLV_004265,2026-06-04 19:52:00,REST_023,COUR_120,Gràcia,62.32,4.03,13.71,24,15,27,0,Delivered
GLV_004266,2026-06-05 15:52:00,REST_004,COUR_119,Gòtic,16.27,1.83,3.58,17,20,16,1,Delivered
GLV_004267,2026-06-02 13:44:00,REST_049,COUR_026,Gòtic,45.5,2.15,10.01,18,7,21,0,Delivered
GLV_004268,2026-06-07 14:51:00,REST_011,COUR_062,Gràcia,27.95,1.73,6.15,13,14,16,0,Delivered
GLV_004269,2026-06-06 09:42:00,REST_048,COUR_026,Sarrià,22.9,3.41,5.04,12,8,17,0,Delivered
GLV_004270,2026-06-04 08:32:00,REST_016,COUR_065,Sants,18.35,2.36,4.04,8,14,12,1,Delivered
GLV_004271,2026-06-05 19:06:00,REST_001,COUR_087,Gòtic,26.74,2.88,5.88,32,13,27,1,Delivered
GLV_004272,2026-06-03 18:22:00,REST_019,COUR_091,Eixample,39.2,3.71,8.62,20,6,11,0,Delivered
GLV_004273,2026-06-02 17:28:00,REST_029,COUR_131,Poblenou,20.62,3.5,4.54,22,3,16,0,Delivered
GLV_004274,2026-06-06 10:23:00,REST_035,COUR_090,Gràcia,55.6,4.07,12.23,21,5,11,0,Delivered
GLV_004275,2026-06-06 07:40:00,REST_025,COUR_050,Poblenou,22.97,3.47,5.05,14,6,15,0,Delivered
GLV_004276,2026-06-06 10:22:00,REST_046,COUR_050,Sants,60.86,3.06,13.39,21,7,11,1,Delivered
GLV_004277,2026-06-07 18:40:00,REST_015,COUR_014,Eixample,45.27,2.08,9.96,23,8,11,0,Delivered
GLV_004278,2026-06-03 13:34:00,REST_034,COUR_062,Gràcia,40.7,3.27,8.95,32,7,14,1,Delivered
GLV_004279,2026-06-06 13:29:00,REST_043,COUR_095,Poblenou,18.34,2.53,4.03,26,11,13,0,Delivered
GLV_004280,2026-06-04 18:05:00,REST_025,COUR_055,Gòtic,13.01,4.0,2.86,12,5,10,0,Delivered
GLV_004281,2026-06-04 13:58:00,REST_003,COUR_061,Sarrià,21.06,4.03,4.63,20,14,18,0,Delivered
GLV_004282,2026-06-01 05:02:00,REST_016,COUR_109,Poblenou,41.01,2.1,9.02,13,4,11,0,Delivered
GLV_004283,2026-06-03 11:17:00,REST_033,COUR_025,Eixample,38.42,3.87,8.45,22,5,9,0,Delivered
GLV_004284,2026-06-05 23:39:00,REST_010,COUR_019,Eixample,15.9,1.54,3.5,21,3,16,0,Delivered
GLV_004285,2026-06-03 13:18:00,REST_012,COUR_061,Poblenou,25.21,3.48,5.55,34,14,11,0,Delivered
GLV_004286,2026-06-06 10:05:00,REST_039,COUR_008,Eixample,25.99,4.25,5.72,18,7,9,0,Delivered
GLV_004287,2026-06-04 11:39:00,REST_001,COUR_045,Sants,47.42,3.15,10.43,28,5,9,0,Delivered
GLV_004288,2026-06-03 14:19:00,REST_022,COUR_006,Sants,28.01,2.07,6.16,20,16,12,1,Delivered
GLV_004289,2026-06-02 13:41:00,REST_021,COUR_099,Sants,15.35,4.35,3.38,28,22,12,0,Delivered
GLV_004290,2026-06-02 11:14:00,REST_036,COUR_073,Sarrià,34.88,3.58,7.67,26,5,14,0,Delivered
GLV_004291,2026-06-07 07:09:00,REST_037,COUR_116,Gòtic,15.73,2.99,3.46,20,5,15,0,Delivered
GLV_004292,2026-06-06 07:54:00,REST_006,COUR_022,Sants,52.12,3.5,11.47,14,8,15,0,Delivered
GLV_004293,2026-06-01 08:18:00,REST_033,COUR_064,Gòtic,32.99,2.5,7.26,20,4,11,0,Delivered
GLV_004294,2026-06-04 19:36:00,REST_008,COUR_038,Eixample,49.78,4.43,10.95,28,19,19,0,Delivered
GLV_004295,2026-06-06 19:54:00,REST_004,COUR_093,Eixample,20.41,2.15,4.49,22,17,10,1,Delivered
GLV_004296,2026-06-03 17:17:00,REST_009,COUR_038,Gràcia,46.16,3.53,10.16,21,4,10,0,Delivered
GLV_004297,2026-06-05 12:41:00,REST_021,COUR_018,Sants,59.38,3.0,13.06,21,3,9,0,Delivered
GLV_004298,2026-06-07 18:48:00,REST_027,COUR_025,Gràcia,0.0,0.0,0.0,26,0,0,0,Cancelled
GLV_004299,2026-06-01 00:15:00,REST_050,COUR_037,Poblenou,49.49,2.7,10.89,13,4,10,0,Delivered
GLV_004300,2026-06-02 15:27:00,REST_021,COUR_064,Sants,45.4,3.7,9.99,19,4,14,0,Delivered
GLV_004301,2026-06-02 19:43:00,REST_018,COUR_044,Sants,15.83,3.14,3.48,22,12,20,0,Delivered
GLV_004302,2026-06-07 13:29:00,REST_008,COUR_109,Sarrià,22.41,2.91,4.93,25,14,11,0,Delivered
GLV_004303,2026-06-04 18:18:00,REST_049,COUR_003,Gòtic,42.98,2.52,9.46,16,5,13,0,Delivered
GLV_004304,2026-06-03 01:57:00,REST_004,COUR_136,Eixample,30.27,2.49,6.66,16,6,15,0,Delivered
GLV_004305,2026-06-06 09:12:00,REST_003,COUR_075,Sarrià,50.39,1.5,11.09,22,8,8,0,Delivered
GLV_004306,2026-06-03 18:08:00,REST_010,COUR_061,Sants,40.8,3.04,8.98,22,7,12,1,Delivered
GLV_004307,2026-06-04 15:10:00,REST_032,COUR_078,Poblenou,64.15,1.66,14.11,25,5,17,0,Delivered
GLV_004308,2026-06-06 13:05:00,REST_044,COUR_048,Poblenou,17.17,3.18,3.78,30,18,19,0,Delivered
GLV_004309,2026-06-06 14:46:00,REST_010,COUR_108,Eixample,49.79,3.54,10.95,35,11,13,0,Delivered
GLV_004310,2026-06-04 19:25:00,REST_006,COUR_145,Poblenou,38.86,3.98,8.55,18,14,17,1,Delivered
GLV_004311,2026-06-07 14:15:00,REST_007,COUR_045,Sarrià,27.2,2.11,5.98,29,14,17,0,Delivered
GLV_004312,2026-06-01 21:06:00,REST_037,COUR_081,Gòtic,25.89,3.34,5.7,21,5,14,0,Delivered
GLV_004313,2026-06-03 06:05:00,REST_029,COUR_059,Poblenou,36.67,1.92,8.07,21,7,17,0,Delivered
GLV_004314,2026-06-02 00:33:00,REST_001,COUR_127,Gràcia,64.13,3.02,14.11,24,7,15,0,Delivered
GLV_004315,2026-06-03 13:31:00,REST_032,COUR_058,Gòtic,29.87,3.36,6.57,35,21,19,0,Delivered
GLV_004316,2026-06-02 15:10:00,REST_047,COUR_032,Sarrià,23.2,2.21,5.1,21,6,8,1,Delivered
GLV_004317,2026-06-03 20:12:00,REST_016,COUR_111,Sarrià,62.0,3.11,13.64,13,19,22,1,Delivered
GLV_004318,2026-06-04 18:15:00,REST_044,COUR_050,Sants,64.13,2.1,14.11,22,1,15,0,Delivered
GLV_004319,2026-06-03 16:16:00,REST_042,COUR_102,Poblenou,52.29,4.45,11.5,10,6,13,0,Delivered
GLV_004320,2026-06-04 08:36:00,REST_024,COUR_065,Poblenou,56.18,1.51,12.36,16,6,17,0,Delivered
GLV_004321,2026-06-02 19:13:00,REST_018,COUR_010,Gràcia,45.8,4.45,10.08,23,17,20,0,Delivered
GLV_004322,2026-06-05 19:32:00,REST_035,COUR_104,Gòtic,35.08,2.38,7.72,25,13,10,0,Delivered
GLV_004323,2026-06-03 12:47:00,REST_034,COUR_145,Eixample,35.38,3.06,7.78,23,4,11,0,Delivered
GLV_004324,2026-06-02 19:42:00,REST_044,COUR_127,Sants,52.36,2.27,11.52,30,9,16,0,Delivered
GLV_004325,2026-06-01 21:57:00,REST_017,COUR_056,Poblenou,59.23,3.84,13.03,17,7,11,0,Delivered
GLV_004326,2026-06-02 17:29:00,REST_043,COUR_138,Poblenou,50.26,2.8,11.06,19,4,13,1,Delivered
GLV_004327,2026-06-05 13:25:00,REST_016,COUR_021,Gòtic,40.72,3.71,8.96,17,12,16,0,Delivered
GLV_004328,2026-06-05 12:15:00,REST_044,COUR_051,Gràcia,63.62,1.57,14.0,22,3,13,0,Delivered
GLV_004329,2026-06-07 21:49:00,REST_050,COUR_105,Eixample,0.0,0.0,0.0,14,0,0,0,Cancelled
GLV_004330,2026-06-04 19:41:00,REST_038,COUR_125,Poblenou,15.22,4.01,3.35,33,17,22,0,Delivered
GLV_004331,2026-06-04 12:50:00,REST_045,COUR_062,Eixample,54.36,2.59,11.96,7,14,17,1,Delivered
GLV_004332,2026-06-05 14:30:00,REST_048,COUR_133,Gràcia,58.15,4.1,12.79,16,15,11,0,Delivered
GLV_004333,2026-06-03 18:27:00,REST_008,COUR_095,Poblenou,18.23,1.92,4.01,22,6,14,0,Delivered
GLV_004334,2026-06-03 16:57:00,REST_037,COUR_011,Gòtic,13.72,3.72,3.02,25,0,15,0,Delivered
GLV_004335,2026-06-05 13:53:00,REST_041,COUR_095,Eixample,34.51,3.34,7.59,14,15,10,0,Delivered
GLV_004336,2026-06-02 10:32:00,REST_023,COUR_114,Sarrià,54.22,2.72,11.93,16,3,15,0,Delivered
GLV_004337,2026-06-01 12:28:00,REST_021,COUR_098,Gràcia,64.98,4.05,14.3,21,4,16,0,Delivered
GLV_004338,2026-06-05 19:06:00,REST_028,COUR_034,Gòtic,51.51,2.78,11.33,24,16,19,0,Delivered
GLV_004339,2026-06-07 14:18:00,REST_018,COUR_051,Eixample,16.72,1.57,3.68,21,14,17,0,Delivered
GLV_004340,2026-06-02 06:52:00,REST_043,COUR_035,Sants,42.86,3.76,9.43,19,6,9,0,Delivered
GLV_004341,2026-06-06 16:17:00,REST_009,COUR_071,Gòtic,43.81,3.0,9.64,20,7,16,0,Delivered
GLV_004342,2026-06-04 19:12:00,REST_032,COUR_139,Sants,52.51,1.75,11.55,32,12,19,0,Delivered
GLV_004343,2026-06-06 12:57:00,REST_038,COUR_044,Gòtic,16.41,4.28,3.61,21,6,11,1,Delivered
GLV_004344,2026-06-03 22:47:00,REST_034,COUR_088,Gòtic,18.72,2.12,4.12,20,6,10,0,Delivered
GLV_004345,2026-06-06 22:09:00,REST_011,COUR_040,Sarrià,42.42,1.94,9.33,15,4,13,0,Delivered
GLV_004346,2026-06-02 11:21:00,REST_013,COUR_129,Sants,29.7,1.7,6.53,21,3,9,0,Delivered
GLV_004347,2026-06-03 00:04:00,REST_013,COUR_127,Gòtic,59.36,2.99,13.06,22,3,9,0,Delivered
GLV_004348,2026-06-03 21:49:00,REST_013,COUR_037,Gràcia,55.89,1.77,12.3,24,6,11,0,Delivered
GLV_004349,2026-06-04 15:16:00,REST_024,COUR_091,Eixample,39.11,3.16,8.6,21,6,15,0,Delivered
GLV_004350,2026-06-05 07:15:00,REST_028,COUR_149,Poblenou,44.33,3.76,9.75,22,2,8,0,Delivered
GLV_004351,2026-06-02 08:15:00,REST_025,COUR_059,Gòtic,18.94,1.74,4.17,10,3,17,0,Delivered
GLV_004352,2026-06-06 19:38:00,REST_045,COUR_043,Eixample,41.82,3.34,9.2,17,15,24,0,Delivered
GLV_004353,2026-06-06 00:56:00,REST_039,COUR_063,Sarrià,54.68,3.66,12.03,19,17,8,1,Delivered
GLV_004354,2026-06-01 18:49:00,REST_011,COUR_058,Poblenou,39.3,2.48,8.65,14,2,9,0,Delivered
GLV_004355,2026-06-01 19:56:00,REST_005,COUR_076,Gràcia,57.98,4.28,12.76,23,19,16,0,Delivered
GLV_004356,2026-06-05 10:33:00,REST_002,COUR_142,Poblenou,55.0,2.96,12.1,18,6,15,0,Delivered
GLV_004357,2026-06-02 11:02:00,REST_040,COUR_132,Sarrià,37.43,3.97,8.23,25,5,17,0,Delivered
GLV_004358,2026-06-06 12:08:00,REST_036,COUR_142,Poblenou,27.99,1.51,6.16,21,5,15,0,Delivered
GLV_004359,2026-06-04 16:02:00,REST_017,COUR_005,Sants,55.14,2.95,12.13,16,2,9,0,Delivered
GLV_004360,2026-06-03 08:17:00,REST_038,COUR_009,Sants,32.08,2.81,7.06,28,6,9,0,Delivered
GLV_004361,2026-06-01 19:17:00,REST_022,COUR_071,Eixample,28.92,4.4,6.36,16,20,13,0,Delivered
GLV_004362,2026-06-05 10:27:00,REST_016,COUR_125,Eixample,34.4,2.66,7.57,12,4,13,0,Delivered
GLV_004363,2026-06-03 19:46:00,REST_004,COUR_116,Gràcia,34.44,3.87,7.58,22,18,18,0,Delivered
GLV_004364,2026-06-06 19:32:00,REST_016,COUR_089,Sants,21.65,1.98,4.76,20,13,19,0,Delivered
GLV_004365,2026-06-07 17:46:00,REST_012,COUR_089,Gràcia,48.65,4.07,10.7,27,4,8,0,Delivered
GLV_004366,2026-06-01 17:19:00,REST_020,COUR_104,Gòtic,25.13,2.73,5.53,14,5,8,1,Delivered
